_id,MONTH,GEOGRAPHY,DURATION,AGE GROUP,Both sexes,Male,Female
2953,Sep2002,"Total, Ontario regions",   Duration unknown,"Total, 15 years and over",20.3,7.1,13.2
2954,Sep2002,"Total, Ontario regions",   Duration unknown, 15-64 years,20.3,7.1,13.2
2955,Sep2002,"Total, Ontario regions",   Duration unknown,  15-19,2.4,1.7,0.0
2956,Sep2002,"Total, Ontario regions",   Duration unknown,  20-24,2.9,0.0,2.3
2957,Sep2002,"Total, Ontario regions",   Duration unknown,  25-44,8.1,3.0,5.1
2958,Sep2002,"Total, Ontario regions",   Duration unknown,  45-54,3.9,0.0,3.2
2959,Sep2002,"Total, Ontario regions",   Duration unknown,  55-64,3.1,0.0,2.0
2960,Sep2002,"Total, Ontario regions",   Duration unknown,  65 years and over,0.0,0.0,0.0
2961,Sep2002,"Total, Ontario regions",Average weeks unemployed (no top-code),"Total, 15 years and over",15.4,16.1,14.7
2962,Sep2002,"Total, Ontario regions",Average weeks unemployed (no top-code), 15-64 years,15.4,16.0,14.8
2963,Sep2002,"Total, Ontario regions",Average weeks unemployed (no top-code),  15-19,6.1,6.1,6.1
2964,Sep2002,"Total, Ontario regions",Average weeks unemployed (no top-code),  20-24,11.6,12.1,11.0
2965,Sep2002,"Total, Ontario regions",Average weeks unemployed (no top-code),  25-44,17.5,18.8,16.2
2966,Sep2002,"Total, Ontario regions",Average weeks unemployed (no top-code),  45-54,20.8,21.5,20.1
2967,Sep2002,"Total, Ontario regions",Average weeks unemployed (no top-code),  55-64,24.6,24.5,24.7
2968,Sep2002,"Total, Ontario regions",Average weeks unemployed (no top-code),  65 years and over,20.6,25.3,12.5
2969,Sep2002,"Total, Ontario regions",Average weeks unemployed (top-code = 99 weeks),"Total, 15 years and over",14.6,15.2,13.9
2970,Sep2002,"Total, Ontario regions",Average weeks unemployed (top-code = 99 weeks), 15-64 years,14.5,15.1,13.9
2971,Sep2002,"Total, Ontario regions",Average weeks unemployed (top-code = 99 weeks),  15-19,6.1,6.1,6.1
2972,Sep2002,"Total, Ontario regions",Average weeks unemployed (top-code = 99 weeks),  20-24,11.5,12.1,10.9
2973,Sep2002,"Total, Ontario regions",Average weeks unemployed (top-code = 99 weeks),  25-44,16.6,18.1,15.0
2974,Sep2002,"Total, Ontario regions",Average weeks unemployed (top-code = 99 weeks),  45-54,19.3,19.0,19.6
2975,Sep2002,"Total, Ontario regions",Average weeks unemployed (top-code = 99 weeks),  55-64,21.3,21.7,20.7
2976,Sep2002,"Total, Ontario regions",Average weeks unemployed (top-code = 99 weeks),  65 years and over,20.5,25.0,12.5
2977,Sep2002,Eastern region,Total unemployed,"Total, 15 years and over",74.9,39.5,35.3
2978,Sep2002,Eastern region,Total unemployed, 15-64 years,74.3,39.0,35.3
2979,Sep2002,Eastern region,Total unemployed,  15-19,12.6,5.9,6.7
2980,Sep2002,Eastern region,Total unemployed,  20-24,10.6,4.5,6.0
2981,Sep2002,Eastern region,Total unemployed,  25-44,33.3,19.2,14.1
2982,Sep2002,Eastern region,Total unemployed,  45-54,13.4,7.5,5.9
2983,Sep2002,Eastern region,Total unemployed,  55-64,4.5,1.9,2.6
2984,Sep2002,Eastern region,Total unemployed,  65 years and over,0.0,0.0,0.0
2985,Sep2002,Eastern region,   1 - 4 weeks,"Total, 15 years and over",25.9,11.7,14.2
2986,Sep2002,Eastern region,   1 - 4 weeks, 15-64 years,25.9,11.7,14.2
2987,Sep2002,Eastern region,   1 - 4 weeks,  15-19,7.2,3.3,3.9
2988,Sep2002,Eastern region,   1 - 4 weeks,  20-24,5.4,1.5,3.8
2989,Sep2002,Eastern region,   1 - 4 weeks,  25-44,9.2,4.4,4.8
2990,Sep2002,Eastern region,   1 - 4 weeks,  45-54,3.2,2.2,0.0
2991,Sep2002,Eastern region,   1 - 4 weeks,  55-64,0.0,0.0,0.0
2992,Sep2002,Eastern region,   1 - 4 weeks,  65 years and over,0.0,0.0,0.0
2993,Sep2002,Eastern region,   5 - 13 weeks,"Total, 15 years and over",20.6,11.7,9.0
2994,Sep2002,Eastern region,   5 - 13 weeks, 15-64 years,20.5,11.5,9.0
2995,Sep2002,Eastern region,   5 - 13 weeks,  15-19,3.8,2.0,1.7
2996,Sep2002,Eastern region,   5 - 13 weeks,  20-24,2.5,1.8,0.0
2997,Sep2002,Eastern region,   5 - 13 weeks,  25-44,9.4,5.1,4.3
2998,Sep2002,Eastern region,   5 - 13 weeks,  45-54,3.3,2.1,0.0
2999,Sep2002,Eastern region,   5 - 13 weeks,  55-64,1.6,0.0,0.0
3000,Sep2002,Eastern region,   5 - 13 weeks,  65 years and over,0.0,0.0,0.0
3001,Sep2002,Eastern region,   14 - 25 weeks,"Total, 15 years and over",9.7,5.4,4.3
3002,Sep2002,Eastern region,   14 - 25 weeks, 15-64 years,9.6,5.3,4.3
3003,Sep2002,Eastern region,   14 - 25 weeks,  15-19,0.0,0.0,0.0
3004,Sep2002,Eastern region,   14 - 25 weeks,  20-24,0.0,0.0,0.0
3005,Sep2002,Eastern region,   14 - 25 weeks,  25-44,5.3,3.2,2.0
3006,Sep2002,Eastern region,   14 - 25 weeks,  45-54,1.6,0.0,0.0
3007,Sep2002,Eastern region,   14 - 25 weeks,  55-64,0.0,0.0,0.0
3008,Sep2002,Eastern region,   14 - 25 weeks,  65 years and over,0.0,0.0,0.0
3009,Sep2002,Eastern region,   26 weeks ,"Total, 15 years and over",0.0,0.0,0.0
3010,Sep2002,Eastern region,   26 weeks , 15-64 years,0.0,0.0,0.0
3011,Sep2002,Eastern region,   26 weeks ,  15-19,0.0,0.0,0.0
3012,Sep2002,Eastern region,   26 weeks ,  20-24,0.0,0.0,0.0
3013,Sep2002,Eastern region,   26 weeks ,  25-44,0.0,0.0,0.0
3014,Sep2002,Eastern region,   26 weeks ,  45-54,0.0,0.0,0.0
3015,Sep2002,Eastern region,   26 weeks ,  55-64,0.0,0.0,0.0
3016,Sep2002,Eastern region,   26 weeks ,  65 years and over,0.0,0.0,0.0
3017,Sep2002,Eastern region,   27 weeks or more,"Total, 15 years and over",14.2,9.6,4.6
3018,Sep2002,Eastern region,   27 weeks or more, 15-64 years,14.0,9.4,4.6
3019,Sep2002,Eastern region,   27 weeks or more,  15-19,0.0,0.0,0.0
3020,Sep2002,Eastern region,   27 weeks or more,  20-24,0.0,0.0,0.0
3021,Sep2002,Eastern region,   27 weeks or more,  25-44,7.6,5.8,1.7
3022,Sep2002,Eastern region,   27 weeks or more,  45-54,4.5,2.5,2.1
3023,Sep2002,Eastern region,   27 weeks or more,  55-64,0.0,0.0,0.0
3024,Sep2002,Eastern region,   27 weeks or more,  65 years and over,0.0,0.0,0.0
3025,Sep2002,Eastern region,      27 - 51 weeks,"Total, 15 years and over",6.9,5.1,1.8
3026,Sep2002,Eastern region,      27 - 51 weeks, 15-64 years,6.9,5.1,1.8
3027,Sep2002,Eastern region,      27 - 51 weeks,  15-19,0.0,0.0,0.0
3028,Sep2002,Eastern region,      27 - 51 weeks,  20-24,0.0,0.0,0.0
3029,Sep2002,Eastern region,      27 - 51 weeks,  25-44,3.7,3.3,0.0
3030,Sep2002,Eastern region,      27 - 51 weeks,  45-54,2.3,0.0,0.0
3031,Sep2002,Eastern region,      27 - 51 weeks,  55-64,0.0,0.0,0.0
3032,Sep2002,Eastern region,      27 - 51 weeks,  65 years and over,0.0,0.0,0.0
3033,Sep2002,Eastern region,      52 weeks,"Total, 15 years and over",3.0,1.5,1.5
3034,Sep2002,Eastern region,      52 weeks, 15-64 years,2.9,0.0,1.5
3035,Sep2002,Eastern region,      52 weeks,  15-19,0.0,0.0,0.0
3036,Sep2002,Eastern region,      52 weeks,  20-24,0.0,0.0,0.0
3037,Sep2002,Eastern region,      52 weeks,  25-44,0.0,0.0,0.0
3038,Sep2002,Eastern region,      52 weeks,  45-54,0.0,0.0,0.0
3039,Sep2002,Eastern region,      52 weeks,  55-64,0.0,0.0,0.0
3040,Sep2002,Eastern region,      52 weeks,  65 years and over,0.0,0.0,0.0
3041,Sep2002,Eastern region,      53 weeks or more,"Total, 15 years and over",4.3,2.9,0.0
3042,Sep2002,Eastern region,      53 weeks or more, 15-64 years,4.2,2.8,0.0
3043,Sep2002,Eastern region,      53 weeks or more,  15-19,0.0,0.0,0.0
3044,Sep2002,Eastern region,      53 weeks or more,  20-24,0.0,0.0,0.0
3045,Sep2002,Eastern region,      53 weeks or more,  25-44,2.8,2.1,0.0
3046,Sep2002,Eastern region,      53 weeks or more,  45-54,0.0,0.0,0.0
3047,Sep2002,Eastern region,      53 weeks or more,  55-64,0.0,0.0,0.0
3048,Sep2002,Eastern region,      53 weeks or more,  65 years and over,0.0,0.0,0.0
3049,Sep2002,Eastern region,   Duration unknown,"Total, 15 years and over",3.3,0.0,2.8
3050,Sep2002,Eastern region,   Duration unknown, 15-64 years,3.3,0.0,2.8
3051,Sep2002,Eastern region,   Duration unknown,  15-19,0.0,0.0,0.0
3052,Sep2002,Eastern region,   Duration unknown,  20-24,0.0,0.0,0.0
3053,Sep2002,Eastern region,   Duration unknown,  25-44,0.0,0.0,0.0
3054,Sep2002,Eastern region,   Duration unknown,  45-54,0.0,0.0,0.0
3055,Sep2002,Eastern region,   Duration unknown,  55-64,0.0,0.0,0.0
3056,Sep2002,Eastern region,   Duration unknown,  65 years and over,0.0,0.0,0.0
3057,Sep2002,Eastern region,Average weeks unemployed (no top-code),"Total, 15 years and over",18.8,22.3,14.7
3058,Sep2002,Eastern region,Average weeks unemployed (no top-code), 15-64 years,18.6,22.0,14.6
3059,Sep2002,Eastern region,Average weeks unemployed (no top-code),  15-19,6.5,6.3,6.6
3060,Sep2002,Eastern region,Average weeks unemployed (no top-code),  20-24,10.6,11.4,9.8
3061,Sep2002,Eastern region,Average weeks unemployed (no top-code),  25-44,21.7,26.4,15.2
3062,Sep2002,Eastern region,Average weeks unemployed (no top-code),  45-54,28.0,27.0,29.3
3063,Sep2002,Eastern region,Average weeks unemployed (no top-code),  55-64,22.0,35.2,11.3
3064,Sep2002,Eastern region,Average weeks unemployed (no top-code),  65 years and over,44.6,44.4,0.0
3065,Sep2002,Eastern region,Average weeks unemployed (top-code = 99 weeks),"Total, 15 years and over",17.2,19.9,14.0
3066,Sep2002,Eastern region,Average weeks unemployed (top-code = 99 weeks), 15-64 years,17.0,19.6,14.0
3067,Sep2002,Eastern region,Average weeks unemployed (top-code = 99 weeks),  15-19,6.5,6.3,6.6
3068,Sep2002,Eastern region,Average weeks unemployed (top-code = 99 weeks),  20-24,10.4,11.4,9.5
3069,Sep2002,Eastern region,Average weeks unemployed (top-code = 99 weeks),  25-44,19.9,23.6,14.8
3070,Sep2002,Eastern region,Average weeks unemployed (top-code = 99 weeks),  45-54,24.0,22.1,26.6
3071,Sep2002,Eastern region,Average weeks unemployed (top-code = 99 weeks),  55-64,21.2,33.4,11.3
3072,Sep2002,Eastern region,Average weeks unemployed (top-code = 99 weeks),  65 years and over,44.0,43.6,0.0
3073,Sep2002,Central region,Total unemployed,"Total, 15 years and over",264.1,130.3,133.9
3074,Sep2002,Central region,Total unemployed, 15-64 years,262.2,129.2,133.0
3075,Sep2002,Central region,Total unemployed,  15-19,45.2,25.0,20.2
3076,Sep2002,Central region,Total unemployed,  20-24,38.6,21.8,16.8
3077,Sep2002,Central region,Total unemployed,  25-44,122.2,56.1,66.1
3078,Sep2002,Central region,Total unemployed,  45-54,38.0,16.1,21.9
3079,Sep2002,Central region,Total unemployed,  55-64,18.2,10.2,8.0
3080,Sep2002,Central region,Total unemployed,  65 years and over,1.9,0.0,0.0
3081,Sep2002,Central region,   1 - 4 weeks,"Total, 15 years and over",104.0,49.5,54.5
3082,Sep2002,Central region,   1 - 4 weeks, 15-64 years,103.4,49.1,54.3
3083,Sep2002,Central region,   1 - 4 weeks,  15-19,26.3,14.9,11.4
3084,Sep2002,Central region,   1 - 4 weeks,  20-24,17.1,9.4,7.7
3085,Sep2002,Central region,   1 - 4 weeks,  25-44,42.8,16.0,26.8
3086,Sep2002,Central region,   1 - 4 weeks,  45-54,12.4,5.3,7.1
3087,Sep2002,Central region,   1 - 4 weeks,  55-64,4.7,3.5,0.0
3088,Sep2002,Central region,   1 - 4 weeks,  65 years and over,0.0,0.0,0.0
3089,Sep2002,Central region,   5 - 13 weeks,"Total, 15 years and over",73.7,36.9,36.7
3090,Sep2002,Central region,   5 - 13 weeks, 15-64 years,73.0,36.5,36.5
3091,Sep2002,Central region,   5 - 13 weeks,  15-19,15.7,7.8,7.9
3092,Sep2002,Central region,   5 - 13 weeks,  20-24,10.3,6.8,3.6
3093,Sep2002,Central region,   5 - 13 weeks,  25-44,33.5,16.3,17.2
3094,Sep2002,Central region,   5 - 13 weeks,  45-54,10.3,4.2,6.1
3095,Sep2002,Central region,   5 - 13 weeks,  55-64,3.3,0.0,1.8
3096,Sep2002,Central region,   5 - 13 weeks,  65 years and over,0.0,0.0,0.0
3097,Sep2002,Central region,   14 - 25 weeks,"Total, 15 years and over",34.5,17.8,16.7
3098,Sep2002,Central region,   14 - 25 weeks, 15-64 years,34.3,17.8,16.5
3099,Sep2002,Central region,   14 - 25 weeks,  15-19,1.5,0.0,0.0
3100,Sep2002,Central region,   14 - 25 weeks,  20-24,4.3,1.9,2.5
3101,Sep2002,Central region,   14 - 25 weeks,  25-44,17.3,8.4,8.8
3102,Sep2002,Central region,   14 - 25 weeks,  45-54,6.9,3.7,3.3
3103,Sep2002,Central region,   14 - 25 weeks,  55-64,4.3,2.9,0.0
3104,Sep2002,Central region,   14 - 25 weeks,  65 years and over,0.0,0.0,0.0
3105,Sep2002,Central region,   26 weeks ,"Total, 15 years and over",2.9,2.2,0.0
3106,Sep2002,Central region,   26 weeks , 15-64 years,2.9,2.2,0.0
